Date,Private_Domestic(Price_Index),First_hand_sales_quantity,First_hand_sales_amount,Total_completions,Total_stock,Total_take_up,Total_vacancy,Unemployment_rate,CPI,HIBOR_1_month,HK$_million,HSI _close,HSI_volume
5/16/2013,241.360121,1310.570869,9571339004,9233.59491,1119812.633,6730.042775,47784.59056,3.285532497,92.73813364,0.20643,9309184.379,23082.67969,1320853000
5/20/2013,241.4400158,1338.850528,9878651572,9217.557154,1119830.064,6725.271862,47780.08148,3.28492491,92.7514594,0.20643,9315352.242,23493.0293,1583330000
5/21/2013,241.5196699,1361.228058,10134776037,9201.389138,1119847.425,6720.593285,47775.525,3.284318045,92.76478431,0.20714,9320747.549,23366.36914,3484208800
5/22/2013,241.5990831,1377.703458,10339712397,9185.090859,1119864.715,6716.007044,47770.92114,3.283711901,92.77810835,0.20643,9325370.299,23261.08008,1471641800
5/23/2013,241.6782555,1388.276729,10493460653,9168.66232,1119881.934,6711.513138,47766.26989,3.283106478,92.79143154,0.20786,9329220.493,22669.67969,2505754800
5/24/2013,241.7571871,1392.94787,10596020804,9152.103518,1119899.083,6707.111569,47761.57125,3.282501777,92.80475388,0.20714,9332298.131,22618.66992,1412875700
5/27/2013,241.8358778,1391.716881,10647392852,9135.414456,1119916.162,6702.802335,47756.82522,3.281897796,92.81807535,0.20786,9334603.212,22686.05078,993591200
5/28/2013,241.9143278,1384.583763,10647576795,9118.595132,1119933.17,6698.585438,47752.0318,3.281294537,92.83139597,0.20714,9336135.737,22924.25,1147409300
5/29/2013,241.9925369,1371.548515,10596572634,9101.645546,1119950.108,6694.460876,47747.19099,3.280692,92.84471574,0.20714,9336895.706,22554.92969,1539993800
5/30/2013,242.0705052,1352.611137,10494380369,9084.565699,1119966.975,6690.42865,47742.3028,3.280090183,92.85803464,0.20714,9336883.118,22484.31055,1748735600
5/31/2013,240.8,1328,10341000000,9067.355591,1119983.772,6686.48876,47737.36721,3.5,93.4,0.20714,9336099,22392.16016,2493210000
6/3/2013,242.2257193,1297.029994,10136431525,9050.015221,1120000.498,6682.641206,47732.38424,3.278888714,92.88466989,0.20643,9334540.274,22282.18945,1550268400
6/4/2013,242.3029652,1260.386227,9880674947,9032.54459,1120017.154,6678.885987,47727.35387,3.278289061,92.89798622,0.20643,9332210.018,22285.51953,1422129700
6/5/2013,242.3799702,1217.840331,9573730265,9014.943697,1120033.739,6675.223105,47722.27612,3.277690129,92.9113017,0.20714,9329107.205,22069.24023,1516765700
6/6/2013,242.4567344,1169.392306,9215597479,8997.212543,1120050.254,6671.652558,47717.15098,3.277091919,92.92461633,0.20643,9325231.836,21838.42969,1711966400
6/7/2013,242.5332578,1115.042151,8806276588,8979.351127,1120066.699,6668.174348,47711.97845,3.27649443,92.93793009,0.20714,9320583.911,21575.25977,1834956400
6/10/2013,242.6095403,1054.789866,8345767593,8961.35945,1120083.073,6664.788473,47706.75853,3.275897662,92.951243,0.20714,9315163.43,21615.08984,1464580800
6/11/2013,242.6855821,988.6354514,7834070494,8943.237512,1120099.377,6661.494934,47701.49122,3.275301616,92.96455505,0.20786,9308970.392,21354.66016,2121919200
6/13/2013,242.761383,916.5789074,7271185290,8924.985312,1120115.61,6658.293731,47696.17652,3.27470629,92.97786625,0.20714,9302004.798,20887.03906,3299557200
6/14/2013,242.8369431,838.6202338,6657111983,8906.60285,1120131.772,6655.184864,47690.81444,3.274111686,92.99117659,0.20714,9294266.648,20969.14063,2394670200
6/17/2013,242.9122624,754.7594305,5991850571,8888.090127,1120147.865,6652.168332,47685.40496,3.273517803,93.00448607,0.20643,9285755.941,21225.90039,1879428800
6/18/2013,242.9873409,670.4332086,5320902148,8869.447143,1120163.886,6649.244137,47679.9481,3.272924642,93.0177947,0.20714,9277317.99,21225.88086,1611375800
6/19/2013,243.0621785,591.0782788,4689767806,8850.673897,1120179.838,6646.412277,47674.44385,3.272332201,93.03110247,0.20714,9269798.107,20986.89063,1892108000
6/20/2013,243.1367753,516.6946413,4098447545,8831.77039,1120195.718,6643.672754,47668.89221,3.271740482,93.04440938,0.20714,9263196.291,20382.86914,2632968400
6/21/2013,243.2111313,447.282296,3546941366,8812.736621,1120211.529,6641.025566,47663.29318,3.271149484,93.05771544,0.21,9257512.544,20263.31055,4084032800
6/24/2013,243.2852465,382.8412429,3035249268,8793.572591,1120227.269,6638.470714,47657.64676,3.270559208,93.07102064,0.20929,9252746.864,19813.98047,2588417600
6/25/2013,243.3591209,323.371482,2563371252,8774.2783,1120242.938,6636.008198,47651.95295,3.269969652,93.08432498,0.20857,9248899.252,19855.7207,3385293200
6/26/2013,243.4327544,268.8730134,2131307317,8754.853747,1120258.537,6633.638018,47646.21175,3.269380818,93.09762847,0.20857,9245969.707,20338.55078,3018082400
6/27/2013,243.5061471,219.3458369,1739057464,8735.298932,1120274.066,6631.360174,47640.42317,3.268792705,93.11093109,0.20857,9243958.23,20440.08008,2430525800
6/28/2013,243.5792991,174.7899527,1386621691,8715.613856,1120289.524,6629.174665,47634.58719,3.268205314,93.12423287,0.20714,9242864.821,20803.28906,2309679400
6/30/2013,243.3,135,1074000000,8695.798519,1120304.911,6627.081493,47628.70383,3.4,93.6,0.091568981,9242688,20927.67902,2399095649
7/2/2013,243.7243269,100.5920609,801192391.4,8675.85292,1120320.228,6625.080656,47622.77308,3.267032694,93.15083384,0.20714,9243432.207,20658.65039,2509168000
7/3/2013,243.7950958,70.95005329,568198863.5,8655.77706,1120335.475,6623.172155,47616.79494,3.266447466,93.16413304,0.20714,9245093.001,20147.31055,2353610400
7/4/2013,243.8645169,46.27933792,375019416.9,8635.570938,1120350.651,6621.35599,47610.76941,3.26586296,93.17743139,0.20643,9247671.863,20468.66992,1382334100
7/5/2013,243.9325901,26.57991477,221654051.7,8615.438441,1120365.884,6619.694192,47604.70109,3.265279174,93.19072888,0.20643,9251168.792,20854.66992,1453364000
7/8/2013,243.9993155,11.85178383,108102768,8595.583454,1120381.299,6618.24879,47598.59459,3.26469611,93.20402551,0.20714,9255583.79,20582.18945,1723942000
7/9/2013,244.064693,2.094945108,34365565.58,8576.005977,1120396.897,6617.019786,47592.4499,3.264113767,93.21732129,0.20714,9260916.855,20683.00977,1244457400
7/10/2013,244.1287227,-2.690601398,442444.6031,8556.706011,1120412.678,6616.007178,47586.26702,3.263532146,93.23061621,0.20714,9267167.988,20904.56055,1625897500
7/11/2013,244.1914045,-2.504855689,6333405.018,8537.683555,1120428.642,6615.210968,47580.04596,3.262951245,93.24391027,0.20714,9274337.188,21437.49023,2434318400
7/12/2013,244.2527385,2.652182237,52038446.83,8518.938609,1120444.788,6614.631154,47573.78671,3.262371066,93.25720348,0.20786,9282424.457,21277.2793,1637335600
7/15/2013,244.3127246,12.78051238,137557570,8500.471174,1120461.117,6614.267737,47567.48927,3.261791608,93.27049582,0.20786,9291429.793,21303.31055,1151451300
7/16/2013,244.3713629,27.88013473,262890774.6,8482.281249,1120477.63,6614.120717,47561.15365,3.261212872,93.28378732,0.20786,9301353.197,21312.38086,1054044600
7/17/2013,244.4286534,45.37917653,408225784.6,8464.368834,1120494.324,6614.190094,47554.77985,3.260634856,93.29707795,0.20786,9311467.126,21371.86914,1106668800
7/18/2013,244.484596,62.70576501,553750324,8446.733929,1120511.202,6614.475868,47548.36785,3.260057562,93.31036773,0.20714,9321044.037,21345.2207,1223663200
7/19/2013,244.5391908,79.85990015,699464392.7,8429.376535,1120528.263,6614.978039,47541.91767,3.259480989,93.32365665,0.2075,9330083.93,21362.41992,1275705800
7/22/2013,244.5924377,96.84158196,845367990.8,8412.296651,1120545.506,6615.696607,47535.42931,3.258905137,93.33694472,0.20786,9338586.806,21416.5,1090755600
7/23/2013,244.6443368,113.6508105,991461118.2,8395.494278,1120562.932,6616.631572,47528.90276,3.258330007,93.35023193,0.20714,9346552.664,21915.41992,2565763200
7/24/2013,244.694888,130.2875856,1137743775,8378.969415,1120580.541,6617.782934,47522.33802,3.257755598,93.36351828,0.20786,9353981.504,21968.92969,1342354200
7/25/2013,244.7440914,146.7519074,1284215961,8362.722062,1120598.333,6619.150693,47515.7351,3.25718191,93.37680377,0.20786,9360873.326,21900.96094,1157664800
7/26/2013,244.7919469,163.0437759,1430877677,8346.752219,1120616.308,6620.734849,47509.09399,3.256608943,93.39008841,0.20714,9367228.131,21968.94922,1207336500
7/29/2013,244.8384546,179.1631911,1577728922,8331.059887,1120634.466,6622.535401,47502.41469,3.256036698,93.4033722,0.20714,9373045.918,21850.15039,1205803300
7/30/2013,244.8836145,195.110153,1724769696,8315.645065,1120652.806,6624.552351,47495.69721,3.255465173,93.41665512,0.20643,9378326.687,21953.96094,1212580800
7/31/2013,245.1,211,1872000000,8300.507753,1120671.329,6626.785698,47488.94154,3.3,94.1,0.20643,9383072,21883.66016,1350422100
8/1/2013,244.9698906,226.4867167,2019419833,8285.647952,1120690.035,6629.235441,47482.14769,3.254324289,93.4432184,0.20571,9387277.172,22088.78906,929367200
8/2/2013,245.0110069,241.9163185,2167029195,8271.06566,1120708.924,6631.901582,47475.31565,3.253754928,93.45649876,0.20571,9390946.888,22190.9707,1013477000
8/5/2013,245.0507754,257.1734671,2314828087,8256.76088,1120727.995,6634.784119,47468.44542,3.253186289,93.46977826,0.20643,9394079.586,22222.00977,760365400
8/6/2013,245.089196,272.2581623,2462816508,8242.733609,1120747.25,6637.883054,47461.53701,3.252618371,93.4830569,0.20643,9396675.267,21923.69922,1139704700
8/7/2013,245.1262688,287.1704042,2610994458,8228.983849,1120766.687,6641.198385,47454.59041,3.252051174,93.49633468,0.20643,9398733.929,21588.83984,1340956800
8/8/2013,245.1619937,301.9101927,2759361938,8215.511599,1120786.307,6644.730113,47447.60562,3.251484699,93.50961161,0.20643,9400255.574,21655.88086,862913500
8/9/2013,245.1963708,316.4775279,2907918948,8202.31686,1120806.11,6648.478238,47440.58265,3.250918945,93.52288768,0.20643,9401240.202,21807.56055,1017862900
8/12/2013,245.2294001,330.8724098,3056665486,8189.39963,1120826.095,6652.442761,47433.52149,3.250353912,93.5361629,0.20714,9401687.811,22271.2793,1989388800
8/13/2013,245.2610814,345.0948384,3205601554,8176.759912,1120846.264,6656.62368,47426.42215,3.2497896,93.54943726,0.20714,9401598.403,22541.13086,2322634900
8/15/2013,245.291415,359.1448136,3354727151,8164.397703,1120866.615,6661.020996,47419.28462,3.249226009,93.56271076,0.20714,9400971.977,22539.25,2216759200
8/16/2013,245.3204007,373.0223356,3504042278,8152.313005,1120887.149,6665.634709,47412.1089,3.24866314,93.5759834,0.20714,9399808.533,22517.81055,2014135700
8/19/2013,245.3480386,386.9900041,3649786458,8140.505817,1120907.866,6670.464819,47404.895,3.248100992,93.58925519,0.20714,9398885.387,22463.69922,1090294500
8/20/2013,245.3743286,401.3104192,3788199215,8128.976139,1120928.766,6675.511326,47397.64291,3.247539565,93.60252612,0.20643,9398979.854,21970.28906,1804736300
8/21/2013,245.3992707,415.9835809,3919280549,8117.723972,1120949.849,6680.77423,47390.35264,3.24697886,93.6157962,0.20714,9400091.934,21817.73047,1614257600
8/22/2013,245.4228651,431.0094892,4043030461,8106.749315,1120971.114,6686.25353,47383.02418,3.246418876,93.62906542,0.20714,9402221.626,21895.40039,1601105400
8/23/2013,245.4451115,446.388144,4159448949,8096.052168,1120992.562,6691.949228,47375.65753,3.245859613,93.64233378,0.20714,9405368.932,21863.50977,1560858500
8/26/2013,245.4660102,462.1195454,4268536015,8085.632531,1121014.193,6697.861323,47368.2527,3.245301071,93.65560128,0.20714,9409533.851,22005.32031,1219710000
8/27/2013,245.485561,478.2036934,4370291658,8075.490405,1121036.007,6703.989815,47360.80968,3.24474325,93.66886793,0.2065,9414716.382,21874.76953,1165041100
8/28/2013,245.5037639,494.640588,4464715878,8065.625789,1121058.004,6710.334703,47353.32848,3.244186151,93.68213372,0.20714,9420916.527,21524.65039,2232695000
8/29/2013,245.520619,511.4302292,4551808675,8056.038684,1121080.183,6716.895989,47345.80909,3.243629773,93.69539866,0.20643,9428134.284,21704.7793,1539354900
8/30/2013,245.5361263,528.5726169,4631570049,8046.729089,1121102.545,6723.673671,47338.25151,3.243074116,93.70866274,0.20643,9436369.655,21731.36914,1581307900
8/31/2013,246.3,546,4704000000,8037.697004,1121125.091,6730.667751,47330.65575,3.3,91.9,0.073368497,9445621,21899.4518,1797298444
9/2/2013,245.5630972,563.9156322,4769098529,8028.942429,1121147.819,6737.878227,47323.0218,3.241964967,93.73518832,0.20643,9455893.234,22175.33984,1813177000
9/3/2013,245.5745609,582.1162596,4826865634,8020.465365,1121170.729,6745.305101,47315.34966,3.241411473,93.74844983,0.20643,9467181.444,22394.58008,1948185600
9/4/2013,245.5846768,600.6696337,4877301317,8012.265811,1121193.823,6752.948371,47307.63934,3.240858702,93.76171048,0.20643,9479487.266,22326.2207,3996450500
9/5/2013,245.5934448,619.5757543,4920405577,8004.343767,1121217.099,6760.808038,47299.89083,3.240306651,93.77497028,0.20643,9492810.701,22597.9707,2145320400
9/6/2013,245.600865,638.8346215,4956178414,7996.699234,1121240.558,6768.884102,47292.10414,3.239755322,93.78822921,0.20643,9507151.749,22621.2207,1960758400
9/9/2013,245.6069373,658.4462353,4984619828,7989.332211,1121264.2,6777.176564,47284.27926,3.239204714,93.8014873,0.20643,9522510.41,22750.65039,1922622300
9/10/2013,245.6116618,678.4105957,5005729819,7982.242698,1121288.025,6785.685422,47276.41619,3.238654827,93.81474452,0.20643,9538886.684,22976.65039,2241118600
9/11/2013,245.6150385,698.7277026,5019508387,7975.430696,1121312.033,6794.410677,47268.51494,3.238105661,93.82800089,0.20643,9556280.571,22937.14063,2000939900
9/12/2013,245.6170673,719.3975561,5025955533,7968.896204,1121336.223,6803.352329,47260.5755,3.237557217,93.8412564,0.20643,9574692.071,22953.7207,1626682900
9/13/2013,245.6177482,740.4201562,5025071256,7962.639222,1121360.597,6812.510378,47252.59788,3.237009494,93.85451105,0.20714,9594121.184,22915.2793,1579265000
9/16/2013,245.6170813,760.8045358,5018215553,7956.65975,1121385.153,6821.884824,47244.58206,3.236462492,93.86776485,0.20643,9613624.336,23252.41016,1448448600
9/17/2013,245.6150666,779.5597278,5006748423,7950.957789,1121409.892,6831.475666,47236.52807,3.235916212,93.88101779,0.20643,9632257.954,23180.51953,1388461800
9/18/2013,245.611704,796.6857321,4990669866,7945.533338,1121434.813,6841.282906,47228.43588,3.235370652,93.89426988,0.20643,9650022.038,23117.44922,1278223200
9/19/2013,245.6069936,812.1825488,4969979882,7940.386398,1121459.918,6851.306543,47220.30552,3.234825814,93.9075211,0.20714,9666916.588,23502.50977,2179785600
9/23/2013,245.6009353,826.0501779,4944678470,7935.516968,1121485.205,6861.546577,47212.13696,3.234281697,93.92077148,0.20714,9682941.603,23371.53906,1514566800
9/24/2013,245.5935292,838.2886194,4914765630,7930.925048,1121510.676,6872.003007,47203.93022,3.233738302,93.93402099,0.21071,9698097.085,23179.03906,1558382100
9/25/2013,245.5847752,848.8978732,4880241364,7926.610638,1121536.329,6882.675835,47195.68529,3.233195627,93.94726965,0.21429,9712383.032,23209.63086,1340232800
9/26/2013,245.5746734,857.8779394,4841105670,7922.573739,1121562.164,6893.56506,47187.40218,3.232653674,93.96051745,0.215,9725799.445,23125.0293,1574961100
9/27/2013,245.5632238,865.228818,4797358548,7918.81435,1121588.183,6904.670681,47179.08088,3.232112442,93.97376439,0.21571,9738346.324,23207.03906,1487481800
9/30/2013,245.5,871,4749000000,7915.332471,1121614.385,6915.992699,47170.72139,3.3,92.4,0.21571,9750025,22859.85938,1573033200
10/2/2013,245.5369879,875.0430123,4696030024,7912.128102,1121640.769,6927.531115,47162.32372,3.231032142,94.00025571,0.21643,9760831.48,22984.48047,1444728400
10/3/2013,245.5236156,877.5063281,4638448620,7909.201244,1121667.336,6939.285927,47153.88786,3.230493074,94.01350009,0.21571,9770769.757,23214.40039,1217000800
10/4/2013,245.5103094,878.3404562,4576255789,7906.551897,1121694.086,6951.257136,47145.41382,3.229954727,94.0267436,0.21643,9779838.499,23138.53906,1158821800
10/7/2013,245.4970693,877.5453966,4509451531,7904.180059,1121721.019,6963.444743,47136.90158,3.229417102,94.03998626,0.21643,9788037.708,22973.94922,1209772900
10/8/2013,245.4838953,875.1211495,4438035846,7902.085732,1121748.134,6975.848746,47128.35117,3.228880197,94.05322807,0.21571,9795367.382,23178.84961,1337047400
10/9/2013,245.4707874,871.0677147,4362008733,7900.268915,1121775.432,6988.469146,47119.76256,3.228344014,94.06646902,0.21571,9801827.522,23033.9707,1079534900
10/10/2013,245.4577456,865.3850923,4281370192,7898.729609,1121802.914,7001.305943,47111.13578,3.227808552,94.07970911,0.21571,9807418.128,22951.30078,1350438100
10/11/2013,245.4447699,858.0732823,4196120225,7897.467812,1121830.578,7014.359137,47102.4708,3.227273812,94.09294834,0.21571,9812139.2,23218.32031,1360356000
10/15/2013,245.4318603,849.1322847,4106258830,7896.483526,1121858.424,7027.628728,47093.76764,3.226739792,94.10618672,0.21643,9815990.737,23336.51953,1244268400
10/16/2013,245.4190168,838.5620994,4011786007,7895.776751,1121886.454,7041.114716,47085.02629,3.226206494,94.11942424,0.21643,9818972.741,23228.33008,1041169900
10/17/2013,245.4062393,826.7215395,3917887175,7895.347486,1121914.667,7054.817101,47076.24676,3.225673917,94.1326609,0.21714,9821209.614,23094.88086,1237910800
10/18/2013,245.393528,815.7634827,3855674841,7895.195731,1121943.062,7068.735883,47067.42904,3.225142062,94.14589671,0.21571,9823447.778,23340.09961,1314426900
10/21/2013,245.3808827,806.046742,3830334421,7895.321486,1121971.64,7082.871062,47058.57313,3.224610927,94.15913166,0.21571,9825811.638,23438.15039,1160840800
10/22/2013,245.3683036,797.5713174,3841865916,7895.724751,1122000.401,7097.222637,47049.67904,3.224080514,94.17236575,0.21571,9828301.193,23315.99023,1070908500
10/23/2013,245.3557905,790.337209,3890269326,7896.405527,1122029.345,7111.79061,47040.74676,3.223550822,94.18559899,0.215,9830916.443,22999.94922,1723799400
10/24/2013,245.3433436,784.3444166,3975544651,7897.363814,1122058.471,7126.57498,47031.7763,3.223021852,94.19883137,0.21571,9833657.389,22835.82031,1863163900
10/25/2013,245.3309627,779.5929403,4097691891,7898.59961,1122087.78,7141.575746,47022.76765,3.222493602,94.2120629,0.21643,9836524.029,22698.33984,1852391200
10/28/2013,245.3186479,776.0827801,4256711046,7900.112917,1122117.273,7156.79291,47013.72081,3.221966074,94.22529356,0.21571,9839516.365,22806.58008,1103232900
10/29/2013,245.3063993,773.813936,4452602116,7901.903734,1122146.948,7172.22647,47004.63579,3.221439267,94.23852337,0.215,9842634.396,22846.53906,1428098200
